user_id,views,clicks,add_to_cart,purchases,total_spend,avg_order_value,last_event_timestamp
user_849,2,1,0,0,0.0,0.0,2026-03-28T01:23:56.060-07:00
user_628,4,0,0,0,0.0,0.0,2026-03-28T21:23:56.060-07:00
user_399,2,3,0,0,0.0,0.0,2026-03-28T20:06:56.060-07:00
user_348,0,2,0,0,0.0,0.0,2026-03-30T06:19:56.060-07:00
user_320,3,1,0,0,0.0,0.0,2026-03-22T09:54:56.060-07:00
user_526,3,0,0,0,0.0,0.0,2026-03-09T16:35:56.060-07:00
user_206,1,0,1,0,0.0,0.0,2026-03-27T09:49:56.060-07:00
user_817,2,1,1,0,0.0,0.0,2026-03-31T03:13:56.060-07:00
user_543,2,0,0,0,0.0,0.0,2026-03-05T05:54:56.060-08:00
user_290,5,0,0,0,0.0,0.0,2026-03-16T01:06:56.060-07:00
user_32,3,1,0,0,0.0,0.0,2026-03-23T13:10:56.060-07:00
user_176,1,0,0,0,0.0,0.0,2026-03-24T11:58:56.060-07:00
user_487,1,2,1,0,0.0,0.0,2026-03-29T07:35:56.060-07:00
user_953,1,1,0,0,0.0,0.0,2026-03-31T14:15:56.060-07:00
user_417,1,0,1,0,0.0,0.0,2026-03-31T16:05:56.060-07:00
user_181,4,0,1,0,0.0,0.0,2026-03-25T11:53:56.060-07:00
user_942,2,0,0,0,0.0,0.0,2026-03-23T18:06:56.060-07:00
user_857,1,0,1,2,951.78,475.89,2026-03-28T11:17:56.060-07:00
user_835,1,1,0,0,0.0,0.0,2026-03-23T07:04:56.060-07:00
user_809,0,1,0,0,0.0,0.0,2026-03-28T01:18:56.060-07:00
user_62,0,1,0,0,0.0,0.0,2026-03-13T07:45:56.060-07:00
user_882,1,0,0,0,0.0,0.0,2026-03-11T08:13:56.060-07:00
user_82,2,0,0,0,0.0,0.0,2026-03-30T05:01:56.060-07:00
user_197,3,1,0,0,0.0,0.0,2026-03-28T05:49:56.060-07:00
user_689,3,1,1,0,0.0,0.0,2026-03-29T04:36:56.060-07:00
user_229,3,0,0,0,0.0,0.0,2026-03-28T14:00:56.060-07:00
user_639,0,0,1,0,0.0,0.0,2026-03-22T10:19:56.060-07:00
user_434,3,1,0,1,106.47,106.47,2026-03-21T13:33:56.060-07:00
user_684,5,0,0,0,0.0,0.0,2026-03-29T19:23:56.060-07:00
user_657,2,0,0,0,0.0,0.0,2026-03-06T18:39:56.060-08:00
user_630,0,1,1,0,0.0,0.0,2026-03-24T08:11:56.060-07:00
user_946,3,1,0,0,0.0,0.0,2026-03-21T22:01:56.060-07:00
user_220,1,0,0,0,0.0,0.0,2026-03-23T21:08:56.060-07:00
user_512,0,2,0,0,0.0,0.0,2026-03-26T03:30:56.060-07:00
user_107,2,3,0,0,0.0,0.0,2026-03-31T16:11:56.060-07:00
user_632,2,0,0,0,0.0,0.0,2026-03-15T08:50:56.060-07:00
user_400,3,1,0,0,0.0,0.0,2026-03-30T10:48:56.060-07:00
user_357,2,0,0,0,0.0,0.0,2026-03-23T01:36:56.060-07:00
user_616,1,0,0,0,0.0,0.0,2026-03-11T22:24:56.060-07:00
user_752,3,0,0,1,26.47,26.47,2026-03-24T16:44:56.060-07:00
user_598,5,0,1,0,0.0,0.0,2026-03-18T05:23:56.060-07:00
user_577,3,0,0,1,381.16,381.16,2026-03-12T19:43:56.060-07:00
user_308,3,2,0,0,0.0,0.0,2026-03-30T18:32:56.060-07:00
user_735,3,0,0,0,0.0,0.0,2026-03-29T14:31:56.060-07:00
user_548,2,0,0,0,0.0,0.0,2026-03-23T09:37:56.060-07:00
user_952,1,0,0,0,0.0,0.0,2026-03-02T05:40:56.060-08:00
user_729,1,1,1,0,0.0,0.0,2026-03-19T13:10:56.060-07:00
user_686,1,0,0,0,0.0,0.0,2026-03-10T03:49:56.060-07:00
user_250,2,0,0,0,0.0,0.0,2026-03-26T11:40:56.060-07:00
user_945,2,0,0,0,0.0,0.0,2026-03-29T10:57:56.060-07:00
user_822,1,0,0,0,0.0,0.0,2026-03-24T10:39:56.060-07:00
user_137,2,0,0,0,0.0,0.0,2026-03-08T17:19:56.060-07:00
user_643,0,0,0,1,233.05,233.05,2026-03-24T07:55:56.060-07:00
user_711,6,1,0,0,0.0,0.0,2026-03-24T16:18:56.060-07:00
user_336,3,1,0,0,0.0,0.0,2026-03-22T10:39:56.060-07:00
user_885,0,0,2,0,0.0,0.0,2026-03-14T07:44:56.060-07:00
user_377,1,1,1,1,178.13,178.13,2026-03-13T21:19:56.060-07:00
user_139,3,0,0,0,0.0,0.0,2026-03-30T22:42:56.060-07:00
user_971,1,0,0,0,0.0,0.0,2026-03-10T21:23:56.060-07:00
user_79,2,0,0,0,0.0,0.0,2026-03-25T09:55:56.060-07:00
user_223,4,1,0,0,0.0,0.0,2026-03-31T00:17:56.060-07:00
user_234,2,0,1,0,0.0,0.0,2026-03-14T22:05:56.060-07:00
user_53,0,2,0,0,0.0,0.0,2026-03-18T21:58:56.060-07:00
user_915,5,1,0,0,0.0,0.0,2026-03-20T17:38:56.060-07:00
user_712,1,1,0,1,194.54,194.54,2026-03-22T10:38:56.060-07:00
user_821,0,3,1,0,0.0,0.0,2026-03-21T06:41:56.060-07:00
user_442,1,1,0,0,0.0,0.0,2026-03-15T13:24:56.060-07:00
user_785,2,2,0,0,0.0,0.0,2026-03-26T18:26:56.060-07:00
user_912,3,0,0,0,0.0,0.0,2026-03-10T05:20:56.060-07:00
user_219,2,0,0,0,0.0,0.0,2026-03-17T23:28:56.060-07:00
user_167,1,0,1,0,0.0,0.0,2026-03-20T01:31:56.060-07:00
user_210,0,0,0,1,271.9,271.9,2026-03-04T15:35:56.060-08:00
user_736,2,0,0,0,0.0,0.0,2026-03-21T13:18:56.060-07:00
user_268,4,0,0,0,0.0,0.0,2026-03-28T07:55:56.060-07:00
user_194,1,0,0,0,0.0,0.0,2026-03-27T06:16:56.060-07:00
user_900,1,0,3,0,0.0,0.0,2026-03-24T14:18:56.060-07:00
user_524,4,0,0,0,0.0,0.0,2026-03-19T06:44:56.060-07:00
user_589,2,0,0,0,0.0,0.0,2026-03-15T04:28:56.060-07:00
user_756,4,0,0,0,0.0,0.0,2026-03-28T03:38:56.060-07:00
user_748,1,1,0,0,0.0,0.0,2026-03-25T19:45:56.060-07:00
user_570,2,0,0,0,0.0,0.0,2026-03-26T20:59:56.060-07:00
user_140,1,0,0,0,0.0,0.0,2026-03-13T12:14:56.060-07:00
user_723,1,0,0,0,0.0,0.0,2026-03-21T23:13:56.060-07:00
user_162,1,2,0,0,0.0,0.0,2026-03-21T20:29:56.060-07:00
user_43,1,1,0,0,0.0,0.0,2026-03-21T20:05:56.060-07:00
user_50,3,1,0,0,0.0,0.0,2026-03-21T16:39:56.060-07:00
user_40,0,1,0,0,0.0,0.0,2026-03-16T20:04:56.060-07:00
user_409,4,2,0,0,0.0,0.0,2026-03-21T12:34:56.060-07:00
user_587,6,0,0,0,0.0,0.0,2026-03-27T11:57:56.060-07:00
user_443,1,0,1,0,0.0,0.0,2026-03-28T09:55:56.060-07:00
user_226,1,1,0,0,0.0,0.0,2026-03-29T05:19:56.060-07:00
user_562,4,1,0,0,0.0,0.0,2026-03-29T11:03:56.060-07:00
user_41,2,1,0,0,0.0,0.0,2026-03-21T16:08:56.060-07:00
user_980,4,0,0,0,0.0,0.0,2026-03-29T21:42:56.060-07:00
user_615,1,1,0,0,0.0,0.0,2026-03-31T15:48:56.060-07:00
user_864,2,0,0,0,0.0,0.0,2026-03-26T16:21:56.060-07:00
user_414,0,0,2,0,0.0,0.0,2026-03-27T16:14:56.060-07:00
user_783,1,1,0,0,0.0,0.0,2026-03-27T12:17:56.060-07:00
user_836,1,0,0,0,0.0,0.0,2026-03-18T12:20:56.060-07:00
user_501,0,1,0,0,0.0,0.0,2026-03-23T14:04:56.060-07:00
user_307,1,2,0,0,0.0,0.0,2026-03-20T11:29:56.060-07:00
user_529,0,0,0,1,353.4,353.4,2026-03-02T04:37:56.060-08:00
user_974,2,3,1,0,0.0,0.0,2026-03-29T21:19:56.060-07:00
user_412,2,0,0,0,0.0,0.0,2026-03-03T19:08:56.060-08:00
user_833,2,0,1,0,0.0,0.0,2026-03-29T02:47:56.060-07:00
user_497,1,0,0,0,0.0,0.0,2026-03-29T15:06:56.060-07:00
user_371,1,1,3,0,0.0,0.0,2026-03-21T21:24:56.060-07:00
user_869,1,1,0,0,0.0,0.0,2026-03-24T11:22:56.060-07:00
user_870,1,0,1,1,271.65,271.65,2026-03-30T11:54:56.060-07:00
user_680,1,0,0,0,0.0,0.0,2026-03-05T07:17:56.060-08:00
user_556,6,0,0,0,0.0,0.0,2026-03-25T13:26:56.060-07:00
user_386,2,0,0,0,0.0,0.0,2026-03-27T15:39:56.060-07:00
user_551,3,2,0,1,62.16,62.16,2026-03-31T02:47:56.060-07:00
user_275,1,0,1,0,0.0,0.0,2026-03-26T11:13:56.060-07:00
user_49,1,0,0,0,0.0,0.0,2026-03-31T09:01:56.060-07:00
user_413,3,0,1,0,0.0,0.0,2026-03-29T21:17:56.060-07:00
user_537,3,2,0,0,0.0,0.0,2026-03-21T07:44:56.060-07:00
user_169,1,0,1,0,0.0,0.0,2026-03-22T23:03:56.060-07:00
user_710,2,0,0,0,0.0,0.0,2026-03-22T23:34:56.060-07:00
user_778,0,1,2,0,0.0,0.0,2026-03-28T20:05:56.060-07:00
user_718,1,0,4,0,0.0,0.0,2026-03-24T03:23:56.060-07:00
user_467,0,1,0,0,0.0,0.0,2026-03-03T05:36:56.060-08:00
user_911,1,0,0,0,0.0,0.0,2026-03-27T18:05:56.060-07:00
user_251,1,1,0,0,0.0,0.0,2026-03-07T15:41:56.060-08:00
user_146,0,1,1,0,0.0,0.0,2026-03-23T08:23:56.060-07:00
user_716,3,0,0,1,73.19,73.19,2026-03-19T14:07:56.060-07:00
user_601,3,0,0,0,0.0,0.0,2026-03-23T16:26:56.060-07:00
user_919,1,0,1,0,0.0,0.0,2026-03-21T05:09:56.060-07:00
user_387,2,1,0,0,0.0,0.0,2026-03-23T09:55:56.060-07:00
user_515,1,0,0,0,0.0,0.0,2026-03-11T19:10:56.060-07:00
user_354,2,1,0,0,0.0,0.0,2026-03-26T20:50:56.060-07:00
user_129,3,0,1,0,0.0,0.0,2026-03-21T16:52:56.060-07:00
user_59,2,0,0,0,0.0,0.0,2026-03-16T18:43:56.060-07:00
user_153,4,0,0,0,0.0,0.0,2026-03-29T16:46:56.060-07:00
user_391,5,0,0,0,0.0,0.0,2026-03-20T17:00:56.060-07:00
user_618,1,0,0,0,0.0,0.0,2026-03-10T13:21:56.060-07:00
user_447,3,0,0,0,0.0,0.0,2026-03-31T09:50:56.060-07:00
user_410,3,2,0,0,0.0,0.0,2026-03-27T01:47:56.060-07:00
user_665,2,1,0,0,0.0,0.0,2026-03-20T14:15:56.060-07:00
user_325,4,0,0,0,0.0,0.0,2026-03-31T02:07:56.060-07:00
user_299,2,0,0,0,0.0,0.0,2026-03-30T03:55:56.060-07:00
user_35,1,0,0,0,0.0,0.0,2026-03-05T09:29:56.060-08:00
user_237,2,0,0,0,0.0,0.0,2026-03-17T01:11:56.060-07:00
user_342,3,0,0,0,0.0,0.0,2026-03-27T06:07:56.060-07:00
user_960,1,1,0,0,0.0,0.0,2026-03-29T10:54:56.060-07:00
user_436,0,0,0,1,48.09,48.09,2026-03-06T20:01:56.060-08:00
user_902,0,0,0,1,230.56,230.56,2026-03-19T05:01:56.060-07:00
user_460,3,0,1,0,0.0,0.0,2026-03-26T23:55:56.060-07:00
user_981,3,1,0,0,0.0,0.0,2026-03-30T23:29:56.060-07:00
user_118,3,2,0,0,0.0,0.0,2026-03-31T08:58:56.060-07:00
user_456,2,0,0,0,0.0,0.0,2026-03-18T06:08:56.060-07:00
user_814,2,0,0,0,0.0,0.0,2026-03-28T08:38:56.060-07:00
user_923,1,1,0,0,0.0,0.0,2026-03-25T08:22:56.060-07:00
user_221,1,0,0,0,0.0,0.0,2026-03-31T12:34:56.060-07:00
user_597,1,2,1,1,493.35,493.35,2026-03-29T13:54:56.060-07:00
user_790,2,1,0,0,0.0,0.0,2026-03-23T12:15:56.060-07:00
user_690,2,0,0,0,0.0,0.0,2026-03-26T02:10:56.060-07:00
user_180,4,0,0,0,0.0,0.0,2026-03-24T18:56:56.060-07:00
user_67,1,0,0,0,0.0,0.0,2026-03-06T21:18:56.060-08:00
user_90,2,0,0,0,0.0,0.0,2026-03-26T17:22:56.060-07:00
user_586,1,1,1,0,0.0,0.0,2026-03-26T03:37:56.060-07:00
user_938,0,0,0,1,204.96,204.96,2026-03-14T12:07:56.060-07:00
user_772,0,0,1,0,0.0,0.0,2026-03-20T13:25:56.060-07:00
user_656,2,0,0,1,177.36,177.36,2026-03-14T22:13:56.060-07:00
user_844,3,1,0,2,45.06,22.53,2026-03-31T07:12:56.060-07:00
user_633,0,1,0,0,0.0,0.0,2026-03-15T06:53:56.060-07:00
user_539,1,1,0,0,0.0,0.0,2026-03-28T12:30:56.060-07:00
user_611,4,1,0,0,0.0,0.0,2026-03-26T23:26:56.060-07:00
user_762,0,0,2,0,0.0,0.0,2026-03-22T05:35:56.060-07:00
user_768,4,2,0,0,0.0,0.0,2026-03-23T17:26:56.060-07:00
user_564,2,1,0,2,708.8,354.4,2026-03-24T17:15:56.060-07:00
user_246,4,0,0,0,0.0,0.0,2026-03-28T22:05:56.060-07:00
user_990,2,1,0,0,0.0,0.0,2026-03-12T08:53:56.060-07:00
user_207,3,0,0,0,0.0,0.0,2026-03-25T07:57:56.060-07:00
user_344,2,2,0,0,0.0,0.0,2026-03-31T10:08:56.060-07:00
user_230,2,0,0,0,0.0,0.0,2026-03-29T02:06:56.060-07:00
user_546,1,1,1,0,0.0,0.0,2026-03-16T03:25:56.060-07:00
user_362,1,0,0,0,0.0,0.0,2026-03-27T17:19:56.060-07:00
user_99,1,0,0,1,406.9,406.9,2026-03-19T15:09:56.060-07:00
user_486,2,1,0,1,181.38,181.38,2026-03-26T20:12:56.060-07:00
user_403,3,2,0,0,0.0,0.0,2026-03-28T20:02:56.060-07:00
user_807,1,2,0,0,0.0,0.0,2026-03-26T03:16:56.060-07:00
user_533,1,1,0,0,0.0,0.0,2026-03-17T00:52:56.060-07:00
user_877,1,0,1,0,0.0,0.0,2026-03-25T13:20:56.060-07:00
user_986,2,1,1,0,0.0,0.0,2026-03-13T03:10:56.060-07:00
user_880,2,1,0,1,245.75,245.75,2026-03-14T11:12:56.060-07:00
user_964,1,0,0,0,0.0,0.0,2026-03-18T11:27:56.060-07:00
user_747,0,2,0,0,0.0,0.0,2026-03-22T01:50:56.060-07:00
user_896,1,0,2,0,0.0,0.0,2026-03-25T20:42:56.060-07:00
user_27,3,0,1,0,0.0,0.0,2026-03-28T22:12:56.060-07:00
user_432,1,0,0,0,0.0,0.0,2026-03-10T21:00:56.060-07:00
user_663,3,1,1,0,0.0,0.0,2026-03-30T06:26:56.060-07:00
user_685,2,0,0,0,0.0,0.0,2026-03-25T07:40:56.060-07:00
user_819,3,1,0,0,0.0,0.0,2026-03-29T09:55:56.060-07:00
user_955,1,0,0,0,0.0,0.0,2026-03-17T09:53:56.060-07:00
user_613,1,0,0,0,0.0,0.0,2026-03-03T23:09:56.060-08:00
user_972,1,2,1,0,0.0,0.0,2026-03-12T00:23:56.060-07:00
user_944,3,1,0,0,0.0,0.0,2026-03-31T07:41:56.060-07:00
user_949,1,4,1,0,0.0,0.0,2026-03-22T13:18:56.060-07:00
user_57,0,1,0,0,0.0,0.0,2026-03-18T07:34:56.060-07:00
user_913,1,0,0,0,0.0,0.0,2026-03-17T06:44:56.060-07:00
user_318,1,0,0,0,0.0,0.0,2026-03-10T23:42:56.060-07:00
user_991,5,0,1,0,0.0,0.0,2026-03-14T22:22:56.060-07:00
user_804,3,0,0,0,0.0,0.0,2026-03-30T07:11:56.060-07:00
user_98,3,0,0,0,0.0,0.0,2026-03-23T06:50:56.060-07:00
user_466,4,0,0,0,0.0,0.0,2026-03-19T02:14:56.060-07:00
user_606,1,1,0,0,0.0,0.0,2026-03-29T19:51:56.060-07:00
user_283,2,3,0,0,0.0,0.0,2026-03-25T10:37:56.060-07:00
user_595,3,0,0,0,0.0,0.0,2026-03-16T19:22:56.060-07:00
user_856,1,1,0,0,0.0,0.0,2026-03-31T04:50:56.060-07:00
user_661,7,0,2,0,0.0,0.0,2026-03-31T01:19:56.060-07:00
user_854,1,0,0,0,0.0,0.0,2026-03-04T01:37:56.060-08:00
user_924,4,0,1,1,467.54,467.54,2026-03-23T19:02:56.060-07:00
user_544,3,0,0,0,0.0,0.0,2026-03-29T00:56:56.060-07:00
user_346,1,2,0,0,0.0,0.0,2026-03-30T11:31:56.060-07:00
user_754,1,1,1,0,0.0,0.0,2026-03-29T05:11:56.060-07:00
user_918,0,0,1,0,0.0,0.0,2026-03-22T10:38:56.060-07:00
user_105,3,0,0,1,378.16,378.16,2026-03-31T11:59:56.060-07:00
user_337,2,0,0,0,0.0,0.0,2026-03-04T21:49:56.060-08:00
user_96,3,1,0,0,0.0,0.0,2026-03-23T01:28:56.060-07:00
user_640,2,0,1,0,0.0,0.0,2026-03-31T10:11:56.060-07:00
user_370,4,0,1,0,0.0,0.0,2026-03-30T16:57:56.060-07:00
user_514,1,0,0,0,0.0,0.0,2026-03-05T20:54:56.060-08:00
user_17,0,2,0,0,0.0,0.0,2026-03-22T19:35:56.060-07:00
user_855,4,0,0,0,0.0,0.0,2026-03-23T05:47:56.060-07:00
user_255,3,0,0,0,0.0,0.0,2026-03-30T05:01:56.060-07:00
user_26,4,0,0,0,0.0,0.0,2026-03-29T20:29:56.060-07:00
user_888,0,3,0,1,234.97,234.97,2026-03-25T11:33:56.060-07:00
user_147,5,1,0,0,0.0,0.0,2026-03-31T15:59:56.060-07:00
user_38,0,1,0,1,453.21,453.21,2026-03-24T04:18:56.060-07:00
user_499,1,1,0,0,0.0,0.0,2026-03-28T16:48:56.060-07:00
user_858,1,0,0,0,0.0,0.0,2026-03-17T15:03:56.060-07:00
user_695,3,2,0,1,311.09,311.09,2026-03-30T05:14:56.060-07:00
user_328,1,0,0,1,357.67,357.67,2026-03-30T16:53:56.060-07:00
user_667,1,0,0,0,0.0,0.0,2026-03-18T05:38:56.060-07:00
user_138,2,1,2,0,0.0,0.0,2026-03-16T20:09:56.060-07:00
user_16,1,0,0,1,481.42,481.42,2026-03-27T05:15:56.060-07:00
user_241,3,1,0,0,0.0,0.0,2026-03-15T22:53:56.060-07:00
user_666,2,1,1,1,275.82,275.82,2026-03-24T16:23:56.060-07:00
user_988,1,1,0,0,0.0,0.0,2026-03-26T07:03:56.060-07:00
user_699,0,0,1,1,458.81,458.81,2026-03-19T02:33:56.060-07:00
user_838,1,0,0,0,0.0,0.0,2026-03-26T00:42:56.060-07:00
user_831,1,0,1,0,0.0,0.0,2026-03-20T01:06:56.060-07:00
user_458,1,0,0,0,0.0,0.0,2026-03-07T08:23:56.060-08:00
user_892,2,1,0,0,0.0,0.0,2026-03-29T22:53:56.060-07:00
user_100,3,0,0,2,645.91,322.955,2026-03-31T17:42:56.060-07:00
user_484,0,0,1,0,0.0,0.0,2026-03-08T01:35:56.060-08:00
user_766,1,1,0,0,0.0,0.0,2026-03-16T06:09:56.060-07:00
user_33,1,1,0,0,0.0,0.0,2026-03-20T19:55:56.060-07:00
user_310,2,0,1,0,0.0,0.0,2026-03-14T05:47:56.060-07:00
user_104,1,0,0,0,0.0,0.0,2026-03-15T11:36:56.060-07:00
user_853,0,1,0,0,0.0,0.0,2026-03-25T01:57:56.060-07:00
user_279,2,1,0,0,0.0,0.0,2026-03-29T06:38:56.060-07:00
user_490,1,0,0,1,163.74,163.74,2026-03-18T21:35:56.060-07:00
user_461,2,0,0,0,0.0,0.0,2026-03-17T22:05:56.060-07:00
user_395,1,0,0,0,0.0,0.0,2026-03-22T13:06:56.060-07:00
user_935,2,0,0,0,0.0,0.0,2026-03-06T17:16:56.060-08:00
user_15,5,0,0,0,0.0,0.0,2026-03-26T01:25:56.060-07:00
user_291,4,0,0,0,0.0,0.0,2026-03-30T06:17:56.060-07:00
user_559,1,0,0,0,0.0,0.0,2026-03-26T18:51:56.060-07:00
user_791,3,0,0,0,0.0,0.0,2026-03-28T12:53:56.060-07:00
user_398,1,0,1,0,0.0,0.0,2026-03-19T15:14:56.060-07:00
user_779,2,3,0,0,0.0,0.0,2026-03-22T04:19:56.060-07:00
user_298,4,0,0,0,0.0,0.0,2026-03-29T18:09:56.060-07:00
user_757,1,0,0,0,0.0,0.0,2026-03-03T10:44:56.060-08:00
user_634,2,1,1,0,0.0,0.0,2026-03-28T00:04:56.060-07:00
user_763,2,1,0,0,0.0,0.0,2026-03-25T10:59:56.060-07:00
user_322,3,0,0,0,0.0,0.0,2026-03-05T11:49:56.060-08:00
user_91,0,0,2,0,0.0,0.0,2026-03-06T13:37:56.060-08:00
user_787,2,0,0,0,0.0,0.0,2026-03-21T10:32:56.060-07:00
user_872,1,0,1,0,0.0,0.0,2026-03-08T05:35:56.060-07:00
user_489,1,1,0,0,0.0,0.0,2026-03-12T07:57:56.060-07:00
user_263,1,1,0,0,0.0,0.0,2026-03-06T02:04:56.060-08:00
user_372,1,1,0,0,0.0,0.0,2026-03-26T01:43:56.060-07:00
user_228,2,0,2,0,0.0,0.0,2026-03-22T16:46:56.060-07:00
user_311,1,2,0,0,0.0,0.0,2026-03-29T19:38:56.060-07:00
user_380,2,0,0,0,0.0,0.0,2026-03-29T11:13:56.060-07:00
user_101,4,1,0,0,0.0,0.0,2026-03-30T14:13:56.060-07:00
user_815,2,1,1,0,0.0,0.0,2026-03-31T17:16:56.060-07:00
user_353,2,1,0,0,0.0,0.0,2026-03-24T14:44:56.060-07:00
user_887,1,1,0,0,0.0,0.0,2026-03-26T20:25:56.060-07:00
user_612,1,1,1,0,0.0,0.0,2026-03-17T07:36:56.060-07:00
user_235,1,1,0,0,0.0,0.0,2026-03-16T19:50:56.060-07:00
user_744,2,1,0,0,0.0,0.0,2026-03-18T22:59:56.060-07:00
user_865,1,1,0,0,0.0,0.0,2026-03-20T10:06:56.060-07:00
user_738,3,2,0,0,0.0,0.0,2026-03-30T12:20:56.060-07:00
user_116,2,3,0,0,0.0,0.0,2026-03-30T13:18:56.060-07:00
user_383,1,0,0,2,715.1800000000001,357.59000000000003,2026-03-26T17:54:56.060-07:00
user_408,1,0,1,1,359.53,359.53,2026-03-15T00:20:56.060-07:00
user_826,2,1,0,0,0.0,0.0,2026-03-22T12:06:56.060-07:00
user_688,3,1,0,0,0.0,0.0,2026-03-18T17:52:56.060-07:00
user_914,1,2,1,1,103.38,103.38,2026-03-25T22:01:56.060-07:00
user_122,4,1,1,0,0.0,0.0,2026-03-31T11:39:56.060-07:00
user_751,3,0,1,0,0.0,0.0,2026-03-30T13:32:56.060-07:00
user_256,2,0,2,0,0.0,0.0,2026-03-17T22:52:56.060-07:00
user_660,3,1,0,0,0.0,0.0,2026-03-23T20:40:56.060-07:00
user_34,1,0,0,0,0.0,0.0,2026-03-27T02:01:56.060-07:00
user_506,2,0,0,0,0.0,0.0,2026-03-26T20:41:56.060-07:00
user_850,4,0,0,0,0.0,0.0,2026-03-27T18:50:56.060-07:00
user_565,1,0,0,0,0.0,0.0,2026-03-03T19:15:56.060-08:00
user_136,5,0,0,0,0.0,0.0,2026-03-18T09:36:56.060-07:00
user_984,2,0,2,0,0.0,0.0,2026-03-30T16:13:56.060-07:00
user_8,3,0,0,0,0.0,0.0,2026-03-24T10:07:56.060-07:00
user_165,2,2,2,0,0.0,0.0,2026-03-30T16:32:56.060-07:00
user_769,3,0,0,0,0.0,0.0,2026-03-29T04:57:56.060-07:00
user_675,2,1,0,0,0.0,0.0,2026-03-25T04:25:56.060-07:00
user_951,0,1,1,0,0.0,0.0,2026-03-30T14:22:56.060-07:00
user_674,3,1,0,0,0.0,0.0,2026-03-25T16:20:56.060-07:00
user_88,3,1,1,0,0.0,0.0,2026-03-23T02:08:56.060-07:00
user_619,2,4,0,0,0.0,0.0,2026-03-25T09:47:56.060-07:00
user_287,1,0,0,0,0.0,0.0,2026-03-07T23:53:56.060-08:00
user_976,2,1,0,0,0.0,0.0,2026-03-28T00:03:56.060-07:00
user_425,1,0,1,0,0.0,0.0,2026-03-27T01:05:56.060-07:00
user_227,4,0,0,0,0.0,0.0,2026-03-30T21:57:56.060-07:00
user_591,4,0,1,0,0.0,0.0,2026-03-17T19:58:56.060-07:00
user_301,0,3,0,0,0.0,0.0,2026-03-18T19:25:56.060-07:00
user_422,2,1,0,0,0.0,0.0,2026-03-09T22:40:56.060-07:00
user_262,5,0,1,0,0.0,0.0,2026-03-26T02:04:56.060-07:00
user_494,1,1,1,0,0.0,0.0,2026-03-23T12:59:56.060-07:00
user_903,1,0,0,0,0.0,0.0,2026-03-03T05:04:56.060-08:00
user_993,3,0,1,0,0.0,0.0,2026-03-17T03:47:56.060-07:00
user_222,4,0,0,0,0.0,0.0,2026-03-18T02:11:56.060-07:00
user_92,2,0,1,0,0.0,0.0,2026-03-26T23:21:56.060-07:00
user_423,1,0,0,0,0.0,0.0,2026-03-22T21:31:56.060-07:00
user_142,5,2,0,0,0.0,0.0,2026-03-29T04:07:56.060-07:00
user_875,3,0,0,0,0.0,0.0,2026-03-24T19:26:56.060-07:00
user_60,2,0,0,0,0.0,0.0,2026-03-22T07:45:56.060-07:00
user_987,2,2,0,0,0.0,0.0,2026-03-30T18:21:56.060-07:00
user_185,3,2,0,0,0.0,0.0,2026-03-30T07:46:56.060-07:00
user_419,1,0,0,0,0.0,0.0,2026-03-02T10:23:56.060-08:00
user_696,2,1,1,0,0.0,0.0,2026-03-22T04:43:56.060-07:00
user_719,1,0,0,0,0.0,0.0,2026-03-28T05:16:56.060-07:00
user_876,3,1,1,0,0.0,0.0,2026-03-30T08:56:56.060-07:00
user_340,1,0,0,0,0.0,0.0,2026-03-17T19:28:56.060-07:00
user_292,1,1,0,0,0.0,0.0,2026-03-07T20:00:56.060-08:00
user_621,1,0,0,0,0.0,0.0,2026-03-06T08:12:56.060-08:00
user_312,1,1,0,0,0.0,0.0,2026-03-20T23:45:56.060-07:00
user_78,4,0,0,0,0.0,0.0,2026-03-29T07:00:56.060-07:00
user_520,2,1,2,0,0.0,0.0,2026-03-31T04:57:56.060-07:00
user_186,2,0,0,0,0.0,0.0,2026-03-30T04:22:56.060-07:00
user_805,4,1,0,0,0.0,0.0,2026-03-23T01:59:56.060-07:00
user_884,0,0,1,0,0.0,0.0,2026-03-09T03:04:56.060-07:00
user_211,2,0,1,0,0.0,0.0,2026-03-23T22:50:56.060-07:00
user_692,3,0,0,1,383.86,383.86,2026-03-25T00:20:56.060-07:00
user_6,1,0,0,0,0.0,0.0,2026-03-02T14:45:56.060-08:00
user_155,2,1,0,0,0.0,0.0,2026-03-31T16:04:56.060-07:00
user_941,1,0,0,0,0.0,0.0,2026-03-11T08:32:56.060-07:00
user_358,1,1,0,0,0.0,0.0,2026-03-23T16:03:56.060-07:00
user_54,5,0,1,0,0.0,0.0,2026-03-30T22:47:56.060-07:00
user_76,0,1,0,0,0.0,0.0,2026-03-28T23:06:56.060-07:00
user_600,5,0,0,0,0.0,0.0,2026-03-23T11:59:56.060-07:00
user_513,1,0,0,0,0.0,0.0,2026-03-29T15:30:56.060-07:00
user_552,1,1,0,0,0.0,0.0,2026-03-24T04:03:56.060-07:00
user_364,6,1,0,0,0.0,0.0,2026-03-30T17:49:56.060-07:00
user_547,0,0,1,2,600.06,300.03,2026-03-20T23:21:56.060-07:00
user_792,1,0,0,0,0.0,0.0,2026-03-12T18:06:56.060-07:00
user_550,0,0,1,0,0.0,0.0,2026-03-28T02:48:56.060-07:00
